transaction_id,employee_id,department,date,time,merchant_name,amount_eur,payment_channel,expense_context
TX05382,EMP_0285,Consulting,2026-06-16,18:10,Uber BV,9.79,Personal_Card_Reimbursement,Daily_Expense
TX05383,EMP_0167,Marketing,2026-06-16,18:10,BVG,3.58,Personal_Card_Reimbursement,Daily_Expense
TX05384,EMP_0259,Sales,2026-06-16,18:11,BVG,3.44,Personal_Card_Reimbursement,Daily_Expense
TX05385,EMP_0053,Consulting,2026-06-16,18:11,MVV,3.61,Personal_Card_Reimbursement,Daily_Expense
TX05386,EMP_0279,Sales,2026-06-16,18:12,Marriott Muenchen,94.93,TMC_Corporate,Business_Trip
TX05387,EMP_0172,Sales,2026-06-16,18:13,Wiener Linien,2.3,Personal_Card_Reimbursement,Daily_Expense
TX05388,EMP_0393,Engineering,2026-06-16,18:14,RATP,2.69,Personal_Card_Reimbursement,Daily_Expense
TX05389,EMP_0214,Operations,2026-06-16,18:16,BVG,2.69,Personal_Card_Reimbursement,Daily_Expense
TX05390,EMP_0197,Consulting,2026-06-16,18:17,Hbf Kiosk,2.02,Personal_Card_Reimbursement,Daily_Expense
TX05391,EMP_0120,Marketing,2026-06-16,18:18,Metro Paris,3.48,Personal_Card_Reimbursement,Daily_Expense
TX05392,EMP_0009,Sales,2026-06-16,18:18,Bolt Operations OU,9.98,Personal_Card_Reimbursement,Daily_Expense
TX05393,EMP_0284,Engineering,2026-06-16,18:19,Motel One Wien,186.95,Personal_Card_Reimbursement,Business_Trip
TX05394,EMP_0383,Marketing,2026-06-16,18:20,MVV,3.51,Personal_Card_Reimbursement,Daily_Expense
TX05395,EMP_0160,Engineering,2026-06-16,18:21,MVV,3.17,Personal_Card_Reimbursement,Daily_Expense
TX05396,EMP_0263,Consulting,2026-06-16,18:22,MVV,2.67,Personal_Card_Reimbursement,Daily_Expense
TX05397,EMP_0206,Sales,2026-06-16,18:23,Bolt Operations OU,9.99,Personal_Card_Reimbursement,Daily_Expense
TX05398,EMP_0072,Operations,2026-06-16,18:23,Free Now,13.81,Personal_Card_Reimbursement,Daily_Expense
TX05399,EMP_0360,Operations,2026-06-16,18:26,MVV,2.44,Personal_Card_Reimbursement,Daily_Expense
TX05400,EMP_0018,Marketing,2026-06-16,18:28,BVG,2.88,Personal_Card_Reimbursement,Daily_Expense
TX05401,EMP_0275,Sales,2026-06-16,18:28,Metro Paris,4.08,Personal_Card_Reimbursement,Daily_Expense
TX05402,EMP_0104,Consulting,2026-06-16,18:30,Wiener Linien,3.39,Personal_Card_Reimbursement,Daily_Expense
TX05403,EMP_0019,Engineering,2026-06-16,18:36,MVV,3.56,Personal_Card_Reimbursement,Daily_Expense
TX05404,EMP_0374,Engineering,2026-06-16,18:37,Gasthaus Krone,3.59,Personal_Card_Reimbursement,Daily_Expense
TX05405,EMP_0046,Engineering,2026-06-16,18:40,Hilton Hotel Berlin,232.85,TMC_Corporate,Business_Trip
TX05406,EMP_0001,Engineering,2026-06-16,18:46,Metro Paris,2.61,Personal_Card_Reimbursement,Daily_Expense
TX05407,EMP_0199,Operations,2026-06-16,18:46,Wiener Linien,3.69,Personal_Card_Reimbursement,Daily_Expense
TX05408,EMP_0151,Sales,2026-06-16,18:47,Uber BV,10.74,Personal_Card_Reimbursement,Daily_Expense
TX05409,EMP_0110,Consulting,2026-06-16,18:47,Free Now,7.94,Personal_Card_Reimbursement,Daily_Expense
TX05410,EMP_0025,Sales,2026-06-16,18:48,RATP,2.58,Personal_Card_Reimbursement,Daily_Expense
TX05411,EMP_0084,Operations,2026-06-16,18:48,Wiener Linien,3.65,Personal_Card_Reimbursement,Daily_Expense
TX05412,EMP_0334,Engineering,2026-06-16,18:49,RATP,3.64,Personal_Card_Reimbursement,Daily_Expense
TX05413,EMP_0294,Engineering,2026-06-16,18:49,MVV,2.55,Personal_Card_Reimbursement,Daily_Expense
TX05414,EMP_0254,Operations,2026-06-16,18:51,Wiener Linien,2.17,Personal_Card_Reimbursement,Daily_Expense
TX05415,EMP_0064,Engineering,2026-06-16,18:52,Global Conf Services Ltd,84.27,Personal_Card_Reimbursement,Business_Trip
TX05416,EMP_0203,Engineering,2026-06-16,18:52,Metro Paris,2.4,Personal_Card_Reimbursement,Daily_Expense
TX05417,EMP_0238,Consulting,2026-06-16,18:56,Metro Paris,3.03,Personal_Card_Reimbursement,Daily_Expense
TX05418,EMP_0111,Marketing,2026-06-16,18:57,MVV,3.66,Personal_Card_Reimbursement,Daily_Expense
TX05419,EMP_0306,Engineering,2026-06-16,18:57,Uber BV,9.55,Personal_Card_Reimbursement,Daily_Expense
TX05420,EMP_0277,Operations,2026-06-16,18:59,BVG,2.75,Personal_Card_Reimbursement,Daily_Expense
TX05421,EMP_0172,Sales,2026-06-16,18:59,Free Now,22.9,TMC_Corporate,Business_Trip
TX05422,EMP_0215,Consulting,2026-06-16,19:00,Free Now,15.72,Personal_Card_Reimbursement,Daily_Expense
TX05423,EMP_0379,Engineering,2026-06-16,19:02,Wiener Linien,3.52,Personal_Card_Reimbursement,Daily_Expense
TX05424,EMP_0218,Marketing,2026-06-16,19:02,Uber BV,9.34,Personal_Card_Reimbursement,Daily_Expense
TX05425,EMP_0333,Sales,2026-06-16,19:05,Free Now,14.58,Personal_Card_Reimbursement,Daily_Expense
TX05426,EMP_0328,Marketing,2026-06-16,19:05,Bolt Operations OU,8.7,Personal_Card_Reimbursement,Daily_Expense
TX05427,EMP_0087,Engineering,2026-06-16,19:07,RATP,3.32,Personal_Card_Reimbursement,Daily_Expense
TX05428,EMP_0331,Consulting,2026-06-16,19:09,Uber BV,11.74,Personal_Card_Reimbursement,Daily_Expense
TX05429,EMP_0134,Engineering,2026-06-16,19:09,Metro Paris,2.67,Personal_Card_Reimbursement,Daily_Expense
TX05430,EMP_0159,Engineering,2026-06-16,19:13,RATP,2.34,Personal_Card_Reimbursement,Daily_Expense
TX05431,EMP_0227,Engineering,2026-06-16,19:13,Metro Paris,3.5,Personal_Card_Reimbursement,Daily_Expense
TX05432,EMP_0076,Engineering,2026-06-16,19:17,Metro Paris,2.44,Personal_Card_Reimbursement,Daily_Expense
TX05433,EMP_0153,Consulting,2026-06-16,19:17,Wiener Linien,1.97,Personal_Card_Reimbursement,Daily_Expense
TX05434,EMP_0204,Engineering,2026-06-16,19:18,MVV,3.55,Personal_Card_Reimbursement,Daily_Expense
TX05435,EMP_0101,Engineering,2026-06-16,19:19,Wiener Linien,2.22,Personal_Card_Reimbursement,Daily_Expense
TX05436,EMP_0268,Consulting,2026-06-16,19:21,RATP,3.45,Personal_Card_Reimbursement,Daily_Expense
TX05437,EMP_0233,Sales,2026-06-16,19:23,MVV,3.12,Personal_Card_Reimbursement,Daily_Expense
TX05438,EMP_0243,Sales,2026-06-16,19:23,Uber BV,10.04,Personal_Card_Reimbursement,Daily_Expense
TX05439,EMP_0060,Sales,2026-06-16,19:24,Metro Paris,3.32,Personal_Card_Reimbursement,Daily_Expense
TX05440,EMP_0250,Sales,2026-06-16,19:26,BVG,4.05,Personal_Card_Reimbursement,Daily_Expense
TX05441,EMP_0123,Sales,2026-06-16,19:26,Metro Paris,2.81,Personal_Card_Reimbursement,Daily_Expense
TX05442,EMP_0174,Engineering,2026-06-16,19:26,Bolt Operations OU,12.56,Personal_Card_Reimbursement,Daily_Expense
TX05443,EMP_0286,Consulting,2026-06-16,19:28,RATP,3.25,Personal_Card_Reimbursement,Daily_Expense
TX05444,EMP_0042,Engineering,2026-06-16,19:34,MVV,2.62,Personal_Card_Reimbursement,Daily_Expense
TX05445,EMP_0169,Consulting,2026-06-16,19:34,Wiener Linien,2.45,Personal_Card_Reimbursement,Daily_Expense
TX05446,EMP_0131,Engineering,2026-06-16,19:35,MVV,2.97,Personal_Card_Reimbursement,Daily_Expense
TX05447,EMP_0074,Operations,2026-06-16,19:37,BVG,2.62,Personal_Card_Reimbursement,Daily_Expense
TX05448,EMP_0329,Sales,2026-06-16,19:39,Metro Paris,2.74,Personal_Card_Reimbursement,Daily_Expense
TX05449,EMP_0050,Consulting,2026-06-16,19:39,BVG,3.35,Personal_Card_Reimbursement,Daily_Expense
TX05450,EMP_0361,Operations,2026-06-16,19:40,Metro Paris,3.11,Personal_Card_Reimbursement,Daily_Expense
TX05451,EMP_0359,Sales,2026-06-16,19:40,Metro Paris,2.73,Personal_Card_Reimbursement,Daily_Expense
TX05452,EMP_0110,Consulting,2026-06-16,19:42,Novotel Amsterdam,153.1,Personal_Card_Reimbursement,Business_Trip
TX05453,EMP_0373,Marketing,2026-06-16,19:43,K+M Mobility Services,12.05,Personal_Card_Reimbursement,Daily_Expense
TX05454,EMP_0110,Consulting,2026-06-16,19:44,Ryanair,240.92,Personal_Card_Reimbursement,Business_Trip
TX05455,EMP_0059,Marketing,2026-06-16,19:45,Bolt Operations OU,9.24,Personal_Card_Reimbursement,Daily_Expense
TX05456,EMP_0029,Engineering,2026-06-16,19:47,Metro Paris,2.8,Personal_Card_Reimbursement,Daily_Expense
TX05457,EMP_0108,Marketing,2026-06-16,19:47,Bolt Operations OU,11.68,Personal_Card_Reimbursement,Daily_Expense
TX05458,EMP_0348,Engineering,2026-06-16,19:47,Uber BV,15.03,Personal_Card_Reimbursement,Daily_Expense
TX05459,EMP_0168,Engineering,2026-06-16,19:49,Bolt Operations OU,10.8,Personal_Card_Reimbursement,Daily_Expense
TX05460,EMP_0187,Engineering,2026-06-16,19:51,Bolt Operations OU,13.95,Personal_Card_Reimbursement,Daily_Expense
TX05461,EMP_0179,Marketing,2026-06-16,19:52,BVG,2.17,Personal_Card_Reimbursement,Daily_Expense
TX05462,EMP_0296,Sales,2026-06-16,19:55,Novotel Amsterdam,202.29,Personal_Card_Reimbursement,Business_Trip
TX05463,EMP_0391,Consulting,2026-06-16,20:02,Motel One Wien,99.88,Personal_Card_Reimbursement,Business_Trip
TX05464,EMP_0077,Consulting,2026-06-16,20:07,Hilton Hotel Berlin,128.61,TMC_Corporate,Business_Trip
TX05465,EMP_0056,Consulting,2026-06-16,20:12,Bolt Operations OU,13.69,TMC_Corporate,Business_Trip
TX05466,EMP_0064,Engineering,2026-06-16,20:14,Hilton Hotel Berlin,148.86,TMC_Corporate,Business_Trip
TX05467,EMP_0116,Sales,2026-06-16,20:45,Marriott Muenchen,179.77,Personal_Card_Reimbursement,Business_Trip
TX05468,EMP_0326,Consulting,2026-06-16,20:47,Delta Airlines,155.14,TMC_Corporate,Business_Trip
TX05469,EMP_0095,Engineering,2026-06-16,21:36,Bolt Operations OU,17.73,Personal_Card_Reimbursement,Business_Trip
TX05470,EMP_0225,Operations,2026-06-16,21:42,Motel One Wien,158.88,TMC_Corporate,Business_Trip
TX05471,EMP_0322,Engineering,2026-06-16,22:27,Free Now,19.89,TMC_Corporate,Business_Trip
TX05472,EMP_0137,Consulting,2026-06-16,22:36,Airbnb Payments,108.7,Personal_Card_Reimbursement,Business_Trip
TX05473,EMP_0095,Engineering,2026-06-16,22:45,Bolt Operations OU,15.24,Personal_Card_Reimbursement,Business_Trip
TX05474,EMP_0322,Engineering,2026-06-16,22:49,TravelPlus Agentur,66.28,TMC_Corporate,Business_Trip
TX05475,EMP_0066,Consulting,2026-06-17,06:28,EasyJet,337.11,TMC_Corporate,Business_Trip
TX05476,EMP_0292,Consulting,2026-06-17,06:35,Free Now,10.93,Personal_Card_Reimbursement,Daily_Expense
TX05477,EMP_0110,Consulting,2026-06-17,06:46,Free Now,7.7,Personal_Card_Reimbursement,Daily_Expense
TX05478,EMP_0131,Engineering,2026-06-17,06:55,MVV,3.13,Personal_Card_Reimbursement,Daily_Expense
TX05479,EMP_0040,Engineering,2026-06-17,06:55,RATP,3.76,Personal_Card_Reimbursement,Daily_Expense
TX05480,EMP_0233,Sales,2026-06-17,06:56,MVV,3.19,Personal_Card_Reimbursement,Daily_Expense
TX05481,EMP_0076,Engineering,2026-06-17,06:59,Metro Paris,2.82,Personal_Card_Reimbursement,Daily_Expense
TX05482,EMP_0380,Consulting,2026-06-17,07:02,MVV,3.3,Personal_Card_Reimbursement,Daily_Expense
TX05483,EMP_0311,Sales,2026-06-17,07:06,RATP,3.29,Personal_Card_Reimbursement,Daily_Expense
TX05484,EMP_0116,Sales,2026-06-17,07:06,BVG,2.02,Personal_Card_Reimbursement,Daily_Expense
TX05485,EMP_0251,Engineering,2026-06-17,07:09,Uber BV,11.03,Personal_Card_Reimbursement,Daily_Expense
TX05486,EMP_0144,Sales,2026-06-17,07:14,BVG,2.74,Personal_Card_Reimbursement,Daily_Expense
TX05487,EMP_0239,Sales,2026-06-17,07:14,BVG,2.09,Personal_Card_Reimbursement,Daily_Expense
TX05488,EMP_0034,Sales,2026-06-17,07:16,RATP,2.49,Personal_Card_Reimbursement,Daily_Expense
TX05489,EMP_0079,Engineering,2026-06-17,07:18,RATP,3.27,Personal_Card_Reimbursement,Daily_Expense
TX05490,EMP_0285,Consulting,2026-06-17,07:19,Uber BV,10.33,Personal_Card_Reimbursement,Daily_Expense
TX05491,EMP_0134,Engineering,2026-06-17,07:20,Metro Paris,2.77,Personal_Card_Reimbursement,Daily_Expense
TX05492,EMP_0141,Consulting,2026-06-17,07:25,Metro Paris,3.66,Personal_Card_Reimbursement,Daily_Expense
TX05493,EMP_0059,Marketing,2026-06-17,07:26,Bolt Operations OU,9.78,Personal_Card_Reimbursement,Daily_Expense
TX05494,EMP_0244,Operations,2026-06-17,07:27,BVG,3.22,Personal_Card_Reimbursement,Daily_Expense
TX05495,EMP_0089,Sales,2026-06-17,07:28,Free Now,16.84,Personal_Card_Reimbursement,Daily_Expense
TX05496,EMP_0162,Sales,2026-06-17,07:28,RATP,2.63,Personal_Card_Reimbursement,Daily_Expense
TX05497,EMP_0367,Engineering,2026-06-17,07:30,BVG,2.24,Personal_Card_Reimbursement,Daily_Expense
TX05498,EMP_0126,Engineering,2026-06-17,07:30,Cafe Zentral GmbH,3.02,Personal_Card_Reimbursement,Daily_Expense
TX05499,EMP_0192,Consulting,2026-06-17,07:31,Free Now,14.99,Personal_Card_Reimbursement,Daily_Expense
TX05500,EMP_0114,Engineering,2026-06-17,07:35,Metro Paris,3.32,Personal_Card_Reimbursement,Daily_Expense
TX05501,EMP_0067,Marketing,2026-06-17,07:35,BVG,2.65,Personal_Card_Reimbursement,Daily_Expense
TX05502,EMP_0053,Consulting,2026-06-17,07:36,MVV,3.52,Personal_Card_Reimbursement,Daily_Expense
TX05503,EMP_0188,Engineering,2026-06-17,07:37,Bolt Operations OU,12.27,Personal_Card_Reimbursement,Daily_Expense
TX05504,EMP_0115,Sales,2026-06-17,07:38,BVG,2.18,Personal_Card_Reimbursement,Daily_Expense
TX05505,EMP_0029,Engineering,2026-06-17,07:38,Metro Paris,2.81,Personal_Card_Reimbursement,Daily_Expense
TX05506,EMP_0025,Sales,2026-06-17,07:39,RATP,2.27,Personal_Card_Reimbursement,Daily_Expense
TX05507,EMP_0396,Engineering,2026-06-17,07:41,BVG,1.98,Personal_Card_Reimbursement,Daily_Expense
TX05508,EMP_0248,Sales,2026-06-17,07:41,MVV,2.6,Personal_Card_Reimbursement,Daily_Expense
TX05509,EMP_0258,Consulting,2026-06-17,07:41,Metro Paris,3.12,Personal_Card_Reimbursement,Daily_Expense
TX05510,EMP_0037,Engineering,2026-06-17,07:42,MVV,3.85,Personal_Card_Reimbursement,Daily_Expense
TX05511,EMP_0325,Engineering,2026-06-17,07:42,Bolt Operations OU,9.16,Personal_Card_Reimbursement,Daily_Expense
TX05512,EMP_0120,Marketing,2026-06-17,07:43,Metro Paris,3.64,Personal_Card_Reimbursement,Daily_Expense
TX05513,EMP_0203,Engineering,2026-06-17,07:46,Metro Paris,2.59,Personal_Card_Reimbursement,Daily_Expense
TX05514,EMP_0341,Sales,2026-06-17,07:47,MVV,2.34,Personal_Card_Reimbursement,Daily_Expense
TX05515,EMP_0276,Sales,2026-06-17,07:48,MVV,2.98,Personal_Card_Reimbursement,Daily_Expense
TX05516,EMP_0348,Engineering,2026-06-17,07:49,Uber BV,13.59,Personal_Card_Reimbursement,Daily_Expense
TX05517,EMP_0300,Engineering,2026-06-17,07:49,Lufthansa,201.69,Personal_Card_Reimbursement,Business_Trip
TX05518,EMP_0167,Marketing,2026-06-17,07:49,BVG,3.63,Personal_Card_Reimbursement,Daily_Expense
TX05519,EMP_0159,Engineering,2026-06-17,07:52,RATP,2.38,Personal_Card_Reimbursement,Daily_Expense
TX05520,EMP_0234,Engineering,2026-06-17,07:52,Metro Paris,2.89,Personal_Card_Reimbursement,Daily_Expense
TX05521,EMP_0007,Engineering,2026-06-17,07:52,RATP,3.07,Personal_Card_Reimbursement,Daily_Expense
TX05522,EMP_0066,Consulting,2026-06-17,07:55,Bolt Operations OU,16.38,Personal_Card_Reimbursement,Daily_Expense
TX05523,EMP_0197,Consulting,2026-06-17,07:55,RATP,2.11,Personal_Card_Reimbursement,Daily_Expense
TX05524,EMP_0140,Engineering,2026-06-17,07:57,Metro Paris,3.94,Personal_Card_Reimbursement,Daily_Expense
TX05525,EMP_0370,Engineering,2026-06-17,07:57,Cafe Zentral GmbH,3.29,Personal_Card_Reimbursement,Daily_Expense
TX05526,EMP_0206,Sales,2026-06-17,07:59,Bolt Operations OU,10.08,Personal_Card_Reimbursement,Daily_Expense
TX05527,EMP_0373,Marketing,2026-06-17,08:00,Bolt Operations OU,13.42,Personal_Card_Reimbursement,Daily_Expense
TX05528,EMP_0064,Engineering,2026-06-17,08:00,BVG,3.65,Personal_Card_Reimbursement,Daily_Expense
TX05529,EMP_0112,Consulting,2026-06-17,08:00,BVG,3.4,Personal_Card_Reimbursement,Daily_Expense
TX05530,EMP_0128,Sales,2026-06-17,08:01,Metro Paris,1.97,Personal_Card_Reimbursement,Daily_Expense
TX05531,EMP_0172,Sales,2026-06-17,08:01,Wiener Linien,2.61,Personal_Card_Reimbursement,Daily_Expense
TX05532,EMP_0151,Sales,2026-06-17,08:02,Uber BV,11.68,Personal_Card_Reimbursement,Daily_Expense
TX05533,EMP_0042,Engineering,2026-06-17,08:03,MVV,2.83,Personal_Card_Reimbursement,Daily_Expense
TX05534,EMP_0113,Marketing,2026-06-17,08:04,Wiener Linien,2.59,Personal_Card_Reimbursement,Daily_Expense
TX05535,EMP_0254,Operations,2026-06-17,08:04,Wiener Linien,1.98,Personal_Card_Reimbursement,Daily_Expense
TX05536,EMP_0150,Sales,2026-06-17,08:06,Metro Paris,2.51,Personal_Card_Reimbursement,Daily_Expense
TX05537,EMP_0108,Marketing,2026-06-17,08:06,Bolt Operations OU,10.88,Personal_Card_Reimbursement,Daily_Expense
TX05538,EMP_0360,Operations,2026-06-17,08:08,MVV,2.5,Personal_Card_Reimbursement,Daily_Expense
TX05539,EMP_0315,Sales,2026-06-17,08:08,BVG,2.56,Personal_Card_Reimbursement,Daily_Expense
TX05540,EMP_0033,Engineering,2026-06-17,08:09,BVG,2.17,Personal_Card_Reimbursement,Daily_Expense
TX05541,EMP_0294,Engineering,2026-06-17,08:10,MVV,2.6,Personal_Card_Reimbursement,Daily_Expense
TX05542,EMP_0333,Sales,2026-06-17,08:11,Free Now,13.47,Personal_Card_Reimbursement,Daily_Expense
TX05543,EMP_0030,Consulting,2026-06-17,08:11,Uber BV,18.78,Personal_Card_Reimbursement,Daily_Expense
TX05544,EMP_0358,Consulting,2026-06-17,08:11,Uber BV,11.09,Personal_Card_Reimbursement,Daily_Expense
TX05545,EMP_0393,Engineering,2026-06-17,08:12,RATP,2.52,Personal_Card_Reimbursement,Daily_Expense
TX05546,EMP_0199,Operations,2026-06-17,08:13,Wiener Linien,3.56,Personal_Card_Reimbursement,Daily_Expense
TX05547,EMP_0018,Marketing,2026-06-17,08:14,BVG,3.1,Personal_Card_Reimbursement,Daily_Expense
TX05548,EMP_0388,Consulting,2026-06-17,08:14,Bolt Operations OU,21.2,Personal_Card_Reimbursement,Daily_Expense
TX05549,EMP_0334,Engineering,2026-06-17,08:14,RATP,3.71,Personal_Card_Reimbursement,Daily_Expense
TX05550,EMP_0169,Consulting,2026-06-17,08:14,Wiener Linien,2.08,Personal_Card_Reimbursement,Daily_Expense
TX05551,EMP_0249,Consulting,2026-06-17,08:15,Metro Paris,2.53,Personal_Card_Reimbursement,Daily_Expense
TX05552,EMP_0217,Marketing,2026-06-17,08:15,BVG,2.59,Personal_Card_Reimbursement,Daily_Expense
TX05553,EMP_0229,Marketing,2026-06-17,08:15,RATP,3.27,Personal_Card_Reimbursement,Daily_Expense
TX05554,EMP_0100,Operations,2026-06-17,08:17,Wiener Linien,2.19,Personal_Card_Reimbursement,Daily_Expense
TX05555,EMP_0009,Sales,2026-06-17,08:17,Bolt Operations OU,10.19,Personal_Card_Reimbursement,Daily_Expense
TX05556,EMP_0166,Consulting,2026-06-17,08:18,RATP,2.57,Personal_Card_Reimbursement,Daily_Expense
TX05557,EMP_0289,Sales,2026-06-17,08:18,Wiener Linien,3.08,Personal_Card_Reimbursement,Daily_Expense
TX05558,EMP_0196,Consulting,2026-06-17,08:18,RATP,2.93,Personal_Card_Reimbursement,Daily_Expense
TX05559,EMP_0259,Sales,2026-06-17,08:21,BVG,4.02,Personal_Card_Reimbursement,Daily_Expense
TX05560,EMP_0010,Marketing,2026-06-17,08:22,Free Now,7.58,Personal_Card_Reimbursement,Daily_Expense
TX05561,EMP_0241,Consulting,2026-06-17,08:22,BVG,4.05,Personal_Card_Reimbursement,Daily_Expense
TX05562,EMP_0057,Sales,2026-06-17,08:23,Metro Paris,3.08,Personal_Card_Reimbursement,Daily_Expense
TX05563,EMP_0383,Marketing,2026-06-17,08:23,MVV,3.57,Personal_Card_Reimbursement,Daily_Expense
TX05564,EMP_0013,Sales,2026-06-17,08:24,MVV,2.92,Personal_Card_Reimbursement,Daily_Expense
TX05565,EMP_0330,Sales,2026-06-17,08:26,RATP,3.43,Personal_Card_Reimbursement,Daily_Expense
TX05566,EMP_0355,Operations,2026-06-17,08:27,Free Now,10.61,Personal_Card_Reimbursement,Daily_Expense
TX05567,EMP_0230,Sales,2026-06-17,08:28,Wiener Linien,3.05,Personal_Card_Reimbursement,Daily_Expense
TX05568,EMP_0073,Consulting,2026-06-17,08:28,Metro Paris,2.09,Personal_Card_Reimbursement,Daily_Expense
TX05569,EMP_0374,Engineering,2026-06-17,08:29,Metro Paris,3.65,Personal_Card_Reimbursement,Daily_Expense
TX05570,EMP_0095,Engineering,2026-06-17,08:30,Uber BV,11.27,Personal_Card_Reimbursement,Daily_Expense
TX05571,EMP_0392,Engineering,2026-06-17,08:31,Wiener Linien,2.7,Personal_Card_Reimbursement,Daily_Expense
TX05572,EMP_0026,Operations,2026-06-17,08:32,BVG,2.76,Personal_Card_Reimbursement,Daily_Expense
TX05573,EMP_0357,Engineering,2026-06-17,08:32,Wiener Linien,2.06,Personal_Card_Reimbursement,Daily_Expense
TX05574,EMP_0232,Consulting,2026-06-17,08:34,BVG,2.94,Personal_Card_Reimbursement,Daily_Expense
TX05575,EMP_0237,Marketing,2026-06-17,08:34,MVV,3.09,Personal_Card_Reimbursement,Daily_Expense
TX05576,EMP_0218,Marketing,2026-06-17,08:38,Uber BV,8.14,Personal_Card_Reimbursement,Daily_Expense
TX05577,EMP_0174,Engineering,2026-06-17,08:39,Bolt Operations OU,14.32,Personal_Card_Reimbursement,Daily_Expense
TX05578,EMP_0300,Engineering,2026-06-17,08:42,Free Now,10.12,Personal_Card_Reimbursement,Daily_Expense
TX05579,EMP_0250,Sales,2026-06-17,08:45,BVG,3.46,Personal_Card_Reimbursement,Daily_Expense
TX05580,EMP_0322,Engineering,2026-06-17,08:46,RATP,3.52,Personal_Card_Reimbursement,Daily_Expense
TX05581,EMP_0353,Consulting,2026-06-17,08:46,Uber BV,15.52,Personal_Card_Reimbursement,Daily_Expense
TX05582,EMP_0038,Marketing,2026-06-17,08:46,Uber BV,13.69,Personal_Card_Reimbursement,Daily_Expense
TX05583,EMP_0352,Sales,2026-06-17,08:46,Free Now,13.82,Personal_Card_Reimbursement,Daily_Expense
TX05584,EMP_0182,Marketing,2026-06-17,08:47,Bolt Operations OU,12.03,Personal_Card_Reimbursement,Daily_Expense
TX05585,EMP_0308,Sales,2026-06-17,08:48,Metro Paris,3.18,Personal_Card_Reimbursement,Daily_Expense
TX05586,EMP_0027,Sales,2026-06-17,08:49,Uber BV,7.77,Personal_Card_Reimbursement,Daily_Expense
TX05587,EMP_0046,Engineering,2026-06-17,08:49,MVV,2.49,Personal_Card_Reimbursement,Daily_Expense
TX05588,EMP_0262,Engineering,2026-06-17,08:50,Free Now,19.26,Personal_Card_Reimbursement,Daily_Expense
TX05589,EMP_0080,Consulting,2026-06-17,08:51,RATP,2.07,Personal_Card_Reimbursement,Daily_Expense
TX05590,EMP_0226,Engineering,2026-06-17,08:52,BVG,2.48,Personal_Card_Reimbursement,Daily_Expense
TX05591,EMP_0160,Engineering,2026-06-17,08:52,MVV,3.05,Personal_Card_Reimbursement,Daily_Expense
TX05592,EMP_0260,Operations,2026-06-17,08:53,RATP,2.79,Personal_Card_Reimbursement,Daily_Expense
TX05593,EMP_0119,Sales,2026-06-17,08:53,RATP,2.66,Personal_Card_Reimbursement,Daily_Expense
TX05594,EMP_0123,Sales,2026-06-17,08:54,Metro Paris,2.55,Personal_Card_Reimbursement,Daily_Expense
TX05595,EMP_0060,Sales,2026-06-17,08:56,Metro Paris,3.67,Personal_Card_Reimbursement,Daily_Expense
TX05596,EMP_0165,Sales,2026-06-17,08:57,Wiener Linien,2.21,Personal_Card_Reimbursement,Daily_Expense
TX05597,EMP_0202,Consulting,2026-06-17,08:58,Wiener Linien,2.65,Personal_Card_Reimbursement,Daily_Expense
TX05598,EMP_0288,Sales,2026-06-17,09:00,Metro Paris,3.25,Personal_Card_Reimbursement,Daily_Expense
TX05599,EMP_0210,Consulting,2026-06-17,09:00,Uber BV,11.0,Personal_Card_Reimbursement,Daily_Expense
TX05600,EMP_0054,Consulting,2026-06-17,09:00,Metro Paris,2.63,Personal_Card_Reimbursement,Daily_Expense
TX05601,EMP_0359,Sales,2026-06-17,09:01,Metro Paris,2.72,Personal_Card_Reimbursement,Daily_Expense
TX05602,EMP_0146,Marketing,2026-06-17,09:05,RATP,2.82,Personal_Card_Reimbursement,Daily_Expense
TX05603,EMP_0319,Sales,2026-06-17,09:06,Free Now,12.09,Personal_Card_Reimbursement,Daily_Expense
TX05604,EMP_0006,Consulting,2026-06-17,09:08,Uber BV,12.2,Personal_Card_Reimbursement,Daily_Expense
TX05605,EMP_0050,Consulting,2026-06-17,09:08,BVG,3.56,Personal_Card_Reimbursement,Daily_Expense
TX05606,EMP_0163,Sales,2026-06-17,09:08,Free Now,18.92,TMC_Corporate,Business_Trip
TX05607,EMP_0191,Engineering,2026-06-17,09:14,RATP,3.47,Personal_Card_Reimbursement,Daily_Expense
TX05608,EMP_0398,Marketing,2026-06-17,09:26,RATP,2.81,Personal_Card_Reimbursement,Daily_Expense
TX05609,EMP_0384,Consulting,2026-06-17,09:27,RATP,3.29,Personal_Card_Reimbursement,Daily_Expense
TX05610,EMP_0017,Marketing,2026-06-17,09:33,Staples,24.95,Personal_Card_Reimbursement,Daily_Expense
TX05611,EMP_0280,Engineering,2026-06-17,09:35,MVV,2.92,Personal_Card_Reimbursement,Daily_Expense
TX05612,EMP_0131,Engineering,2026-06-17,09:36,Office Depot,53.2,Personal_Card_Reimbursement,Daily_Expense
TX05613,EMP_0216,Marketing,2026-06-17,09:47,Staples,29.3,Personal_Card_Reimbursement,Daily_Expense
TX05614,EMP_0090,Consulting,2026-06-17,10:09,Uber BV,14.21,TMC_Corporate,Business_Trip
TX05615,EMP_0124,Engineering,2026-06-17,10:39,Office Depot,35.79,Personal_Card_Reimbursement,Daily_Expense
